Date, Open, High, Low, Close
12/17/20, 0.009, 0.015, 0.007, 0.009
12/16/20, 0.003, 0.013, 0.001, 0.009
12/15/20, 0.014, 0.016, 0.002, 0.003
12/14/20, 0.013, 0.020, 0.012, 0.014
12/11/20, 0.015, 0.021, 0.008, 0.013
12/10/20, 0.021, 0.025, 0.012, 0.015
12/09/20, 0.020, 0.027, 0.019, 0.021
12/08/20, 0.026, 0.027, 0.014, 0.020
12/07/20, 0.026, 0.032, 0.023, 0.026
12/04/20, 0.026, 0.028, 0.018, 0.026
12/03/20, 0.026, 0.030, 0.017, 0.026
12/02/20, 0.022, 0.032, 0.022, 0.026
12/01/20, 0.030, 0.032, 0.015, 0.022
11/30/20, 0.030, 0.034, 0.028, 0.030
11/27/20, 0.025, 0.032, 0.016, 0.030
11/26/20, 0.018, 0.028, 0.018, 0.025
11/25/20, 0.026, 0.032, 0.017, 0.018
11/24/20, 0.017, 0.030, 0.017, 0.026
11/22/20, 0.017, 0.017, 0.017, 0.017
11/20/20, 0.014, 0.018, 0.007, 0.017
11/19/20, 0.021, 0.025, 0.012, 0.014
11/18/20, 0.023, 0.025, 0.014, 0.021
11/17/20, 0.023, 0.027, 0.021, 0.023
11/16/20, 0.027, 0.028, 0.019, 0.023
11/13/20, 0.031, 0.031, 0.019, 0.027
11/12/20, 0.039, 0.042, 0.028, 0.031
11/11/20, 0.035, 0.043, 0.035, 0.039
11/10/20, 0.019, 0.050, 0.019, 0.035
11/09/20, 0.022, 0.030, 0.017, 0.019
11/06/20, 0.022, 0.026, 0.018, 0.022
11/05/20, 0.039, 0.039, 0.018, 0.022
11/04/20, 0.046, 0.054, 0.033, 0.039
11/02/20, 0.040, 0.047, 0.040, 0.046
10/30/20, 0.030, 0.044, 0.030, 0.040
10/29/20, 0.025, 0.034, 0.023, 0.030
10/28/20, 0.030, 0.030, 0.021, 0.025
10/27/20, 0.035, 0.035, 0.029, 0.030
10/26/20, 0.039, 0.039, 0.029, 0.035
10/23/20, 0.036, 0.044, 0.036, 0.039
10/22/20, 0.034, 0.038, 0.028, 0.036
10/21/20, 0.024, 0.038, 0.024, 0.034
10/20/20, 0.026, 0.028, 0.020, 0.024
10/19/20, 0.023, 0.031, 0.021, 0.026
10/16/20, 0.023, 0.030, 0.019, 0.023
10/15/20, 0.031, 0.033, 0.021, 0.023
10/14/20, 0.031, 0.036, 0.026, 0.031
10/13/20, 0.032, 0.034, 0.026, 0.031
10/12/20, 0.034, 0.035, 0.028, 0.032
10/09/20, 0.039, 0.039, 0.031, 0.034
10/08/20, 0.042, 0.046, 0.033, 0.039
10/07/20, 0.035, 0.042, 0.031, 0.042
10/06/20, 0.026, 0.038, 0.026, 0.035
10/05/20, 0.021, 0.033, 0.021, 0.026
10/02/20, 0.015, 0.029, 0.015, 0.021
10/01/20, 0.015, 0.019, 0.009, 0.015
09/30/20, 0.020, 0.028, 0.012, 0.015
09/29/20, 0.025, 0.027, 0.018, 0.020
09/28/20, 0.011, 0.027, 0.007, 0.025
09/25/20, 0.009, 0.017, 0.004, 0.011
09/24/20, 0.010, 0.017, 0.007, 0.009
09/23/20, 0.015, 0.015, 0.004, 0.010
09/21/20, 0.015, 0.015, 0.015, 0.015
09/20/20, 0.015, 0.015, 0.015, 0.015
09/18/20, 0.014, 0.017, 0.006, 0.015
09/17/20, 0.020, 0.023, 0.011, 0.014
09/16/20, 0.020, 0.023, 0.012, 0.020
09/15/20, 0.021, 0.024, 0.014, 0.020
09/14/20, 0.024, 0.026, 0.017, 0.021
09/11/20, 0.030, 0.030, 0.019, 0.024
09/10/20, 0.030, 0.031, 0.021, 0.030
09/09/20, 0.038, 0.038, 0.028, 0.030
09/08/20, 0.042, 0.044, 0.033, 0.038
09/07/20, 0.040, 0.056, 0.040, 0.042
09/04/20, 0.034, 0.042, 0.032, 0.040
09/03/20, 0.045, 0.045, 0.032, 0.034
09/02/20, 0.045, 0.049, 0.040, 0.045
09/01/20, 0.053, 0.053, 0.032, 0.045
08/31/20, 0.059, 0.060, 0.048, 0.053
08/28/20, 0.044, 0.069, 0.044, 0.059
08/27/20, 0.046, 0.046, 0.033, 0.044
08/26/20, 0.034, 0.049, 0.034, 0.046
08/25/20, 0.025, 0.037, 0.024, 0.034
08/24/20, 0.035, 0.035, 0.023, 0.025
08/21/20, 0.030, 0.036, 0.025, 0.035
08/20/20, 0.030, 0.037, 0.028, 0.030
08/19/20, 0.040, 0.041, 0.027, 0.030
08/18/20, 0.044, 0.045, 0.033, 0.040
08/17/20, 0.050, 0.050, 0.040, 0.044
08/14/20, 0.035, 0.051, 0.035, 0.050
08/13/20, 0.044, 0.045, 0.029, 0.035
08/12/20, 0.033, 0.047, 0.033, 0.044
08/11/20, 0.021, 0.035, 0.021, 0.033
08/07/20, 0.019, 0.022, 0.008, 0.010
08/06/20, 0.011, 0.024, 0.011, 0.019
08/05/20, 0.015, 0.015, 0.001, 0.011
08/04/20, 0.024, 0.028, 0.011, 0.015
08/03/20, 0.015, 0.029, 0.015, 0.024
07/31/20, 0.020, 0.020, 0.003, 0.015
07/30/20, 0.021, 0.025, 0.015, 0.020
07/29/20, 0.026, 0.026, 0.015, 0.021
07/28/20, 0.019, 0.027, 0.015, 0.026
07/27/20, 0.017, 0.024, 0.017, 0.019
07/23/20, 0.017, 0.017, 0.017, 0.017
07/22/20, 0.016, 0.019, 0.010, 0.017
07/21/20, 0.025, 0.028, 0.009, 0.016
07/20/20, 0.017, 0.026, 0.017, 0.025
07/17/20, 0.015, 0.021, 0.010, 0.017
07/16/20, 0.024, 0.026, 0.014, 0.015
07/15/20, 0.026, 0.034, 0.023, 0.024
07/14/20, 0.031, 0.032, 0.022, 0.026
07/13/20, 0.020, 0.034, 0.020, 0.031
07/10/20, 0.020, 0.025, 0.014, 0.020
07/09/20, 0.019, 0.024, 0.015, 0.020
07/08/20, 0.040, 0.040, 0.018, 0.019
07/07/20, 0.044, 0.046, 0.036, 0.040
07/06/20, 0.023, 0.046, 0.023, 0.044
07/03/20, 0.035, 0.044, 0.022, 0.023
07/02/20, 0.051, 0.064, 0.033, 0.035
07/01/20, 0.033, 0.057, 0.033, 0.051
06/30/20, 0.017, 0.034, 0.017, 0.033
06/29/20, 0.010, 0.018, 0.008, 0.017
06/26/20, 0.017, 0.019, 0.009, 0.010
06/25/20, 0.017, 0.018, 0.008, 0.017
06/24/20, 0.010, 0.020, 0.009, 0.017
06/23/20, 0.011, 0.013, -0.001, 0.010
06/22/20, 0.013, 0.019, 0.008, 0.011
06/19/20, 0.016, 0.022, 0.009, 0.013
06/18/20, 0.021, 0.023, 0.006, 0.016
06/17/20, 0.023, 0.023, 0.012, 0.021
06/16/20, 0.007, 0.025, 0.007, 0.023
06/15/20, 0.017, 0.017, 0.002, 0.007
06/12/20, 0.005, 0.017, -0.005, 0.017
06/11/20, 0.024, 0.024, 0.004, 0.005
06/10/20, 0.019, 0.027, 0.009, 0.024
06/09/20, 0.046, 0.046, 0.016, 0.019
06/08/20, 0.041, 0.051, 0.040, 0.046
06/05/20, 0.030, 0.053, 0.030, 0.041
06/04/20, 0.014, 0.038, 0.014, 0.030
06/03/20, 0.011, 0.020, 0.010, 0.014
06/02/20, 0.010, 0.013, 0.005, 0.011
06/01/20, 0.005, 0.012, 0.001, 0.010
05/29/20, 0.000, 0.007, -0.004, 0.005
05/28/20, 0.002, 0.009, -0.006, 0.000
05/27/20, 0.004, 0.012, -0.001, 0.002
05/26/20, 0.005, 0.005, -0.001, 0.004
05/25/20, -0.006, 0.007, -0.006, 0.005
05/22/20, 0.001, 0.002, -0.008, -0.006
05/21/20, 0.003, 0.004, -0.005, 0.001
05/20/20, 0.001, 0.005, -0.002, 0.003
05/19/20, -0.010, 0.006, -0.010, 0.001
05/18/20, -0.003, 0.004, -0.013, -0.010
05/15/20, -0.005, 0.002, -0.009, -0.003
05/14/20, -0.005, 0.001, -0.007, -0.005
05/13/20, -0.006, 0.001, -0.011, -0.001
05/12/20, 0.011, 0.016, -0.008, -0.006
05/11/20, 0.000, 0.013, -0.003, 0.011
05/08/20, 0.001, 0.004, -0.014, 0.000
05/07/20, -0.023, 0.003, -0.023, 0.001
05/05/20, -0.023, -0.023, -0.023, -0.023
05/04/20, -0.023, -0.023, -0.023, -0.023
05/03/20, -0.037, -0.022, -0.037, -0.023
05/01/20, -0.037, -0.022, -0.037, -0.023
04/30/20, -0.045, -0.033, -0.050, -0.037
04/28/20, -0.037, -0.035, -0.049, -0.045
04/27/20, -0.022, -0.006, -0.043, -0.037
04/24/20, -0.008, -0.008, -0.038, -0.022
04/23/20, -0.007, 0.008, -0.009, -0.008
04/22/20, 0.018, 0.018, -0.008, -0.007
04/21/20, 0.013, 0.021, 0.003, 0.018
04/20/20, 0.016, 0.031, 0.012, 0.013
04/17/20, 0.007, 0.024, 0.006, 0.016
04/16/20, 0.021, 0.021, 0.001, 0.007
04/15/20, 0.016, 0.030, 0.013, 0.021
04/14/20, 0.009, 0.020, 0.009, 0.016
04/13/20, -0.002, 0.013, -0.003, 0.009
04/10/20, 0.017, 0.017, -0.003, -0.002
04/09/20, 0.017, 0.026, 0.002, 0.017
04/08/20, 0.007, 0.022, 0.006, 0.017
04/07/20, 0.004, 0.019, -0.002, 0.007
04/06/20, -0.009, 0.017, -0.009, 0.004
04/03/20, -0.011, 0.006, -0.013, -0.009
04/02/20, 0.007, 0.026, -0.015, -0.011
04/01/20, 0.018, 0.018, -0.004, 0.007
03/31/20, -0.005, 0.033, -0.005, 0.018
03/30/20, 0.010, 0.010, -0.016, -0.005
03/27/20, 0.008, 0.021, 0.001, 0.010
03/26/20, 0.036, 0.043, -0.015, 0.008
03/25/20, 0.039, 0.055, 0.026, 0.036
03/24/20, 0.069, 0.069, 0.023, 0.039
03/23/20, 0.091, 0.091, 0.049, 0.069
03/19/20, 0.067, 0.104, 0.036, 0.091
03/18/20, 0.008, 0.073, 0.008, 0.067
03/17/20, 0.011, 0.018, -0.015, 0.008
03/16/20, -0.013, 0.025, -0.022, 0.011
03/13/20, -0.069, 0.022, -0.069, -0.013
03/12/20, -0.063, -0.025, -0.069, -0.069
03/11/20, -0.041, -0.041, -0.077, -0.063
03/10/20, -0.143, -0.023, -0.143, -0.041
03/09/20, -0.146, -0.142, -0.192, -0.143
03/06/20, -0.111, -0.111, -0.155, -0.146
03/05/20, -0.140, -0.110, -0.140, -0.111
03/04/20, -0.111, -0.111, -0.161, -0.140
03/03/20, -0.136, -0.111, -0.136, -0.111
03/02/20, -0.136, -0.136, -0.173, -0.136
02/28/20, -0.103, -0.154, -0.155, -0.154
02/27/20, -0.093, -0.093, -0.113, -0.103
02/26/20, -0.102, -0.083, -0.107, -0.093
02/25/20, -0.061, -0.061, -0.104, -0.102
02/23/20, -0.061, -0.061, -0.061, -0.061
02/21/20, -0.039, -0.061, -0.067, -0.061
02/20/20, -0.046, -0.039, -0.053, -0.039
02/19/20, -0.050, -0.037, -0.050, -0.046
02/18/20, -0.038, -0.033, -0.061, -0.050
02/17/20, -0.032, -0.032, -0.039, -0.038
02/14/20, -0.031, -0.022, -0.033, -0.032
02/13/20, -0.040, -0.025, -0.043, -0.031
02/12/20, -0.056, -0.034, -0.056, -0.040
02/10/20, -0.035, -0.035, -0.060, -0.056
02/07/20, -0.015, -0.015, -0.042, -0.035
02/06/20, -0.033, -0.001, -0.033, -0.015
02/05/20, -0.050, -0.028, -0.050, -0.033
02/04/20, -0.056, -0.045, -0.059, -0.050
02/03/20, -0.063, -0.055, -0.076, -0.056
01/31/20, -0.055, -0.063, -0.067, -0.063
01/30/20, -0.036, -0.036, -0.062, -0.055
01/29/20, -0.037, -0.027, -0.042, -0.036
01/28/20, -0.047, -0.034, -0.051, -0.037
01/27/20, -0.020, -0.020, -0.049, -0.047
01/24/20, -0.024, -0.013, -0.024, -0.020
01/23/20, -0.003, -0.003, -0.026, -0.024
01/22/20, -0.006, 0.004, -0.006, -0.003
01/21/20, 0.009, 0.012, -0.008, -0.006
01/20/20, 0.001, 0.011, 0.001, 0.009
01/17/20, 0.011, 0.016, -0.001, 0.001
01/16/20, 0.007, 0.017, 0.005, 0.011
01/15/20, 0.016, 0.019, 0.005, 0.007
01/14/20, 0.000, 0.019, 0.000, 0.016
01/12/20, 0.000, 0.000, 0.000, 0.000
01/10/20, 0.007, 0.007, -0.005, 0.000
01/09/20, -0.007, 0.009, -0.007, 0.007
01/08/20, -0.010, 0.001, -0.028, -0.007
01/07/20, -0.030, -0.005, -0.030, -0.010
01/06/20, -0.016, -0.016, -0.049, -0.030
01/02/20, -0.016, -0.016, -0.016, -0.016
01/01/20, -0.016, -0.016, -0.016, -0.016
12/31/19, -0.016, -0.016, -0.016, -0.016
12/30/19, -0.011, -0.005, -0.025, -0.016
12/27/19, -0.013, -0.005, -0.022, -0.011
12/26/19, -0.014, 0.001, -0.017, -0.013
12/25/19, 0.007, 0.007, -0.018, -0.014
12/24/19, 0.011, 0.014, -0.000, 0.007
12/23/19, 0.011, 0.013, 0.002, 0.011
12/20/19, -0.005, 0.013, -0.005, 0.011
12/19/19, -0.015, -0.000, -0.015, -0.005
12/18/19, -0.011, -0.010, -0.022, -0.015
12/17/19, -0.027, -0.007, -0.027, -0.011
12/16/19, -0.028, -0.013, -0.032, -0.027
12/13/19, -0.018, 0.004, -0.030, -0.028
12/12/19, -0.003, -0.003, -0.023, -0.018
12/11/19, -0.022, 0.004, -0.022, -0.003
12/10/19, -0.005, 0.007, -0.023, -0.022
12/09/19, -0.017, -0.002, -0.017, -0.005
12/06/19, -0.039, -0.009, -0.039, -0.017
12/05/19, -0.033, -0.015, -0.041, -0.039
12/04/19, -0.019, -0.019, -0.050, -0.033
12/03/19, -0.042, -0.016, -0.045, -0.019
12/02/19, -0.081, -0.041, -0.081, -0.042
11/29/19, -0.089, -0.070, -0.089, -0.081
11/28/19, -0.111, -0.086, -0.111, -0.089
11/27/19, -0.098, -0.098, -0.113, -0.111
11/26/19, -0.086, -0.079, -0.100, -0.098
11/25/19, -0.080, -0.074, -0.088, -0.086
11/22/19, -0.110, -0.074, -0.110, -0.080
11/21/19, -0.110, -0.106, -0.126, -0.110
11/20/19, -0.090, -0.090, -0.112, -0.110
11/19/19, -0.086, -0.084, -0.100, -0.090
11/18/19, -0.070, -0.070, -0.087, -0.086
11/15/19, -0.071, -0.063, -0.089, -0.070
11/14/19, -0.047, -0.047, -0.077, -0.071
11/13/19, -0.036, -0.036, -0.055, -0.047
11/12/19, -0.065, -0.020, -0.065, -0.036
11/11/19, -0.060, -0.060, -0.071, -0.065
11/08/19, -0.086, -0.040, -0.086, -0.060
11/07/19, -0.086, -0.072, -0.089, -0.086
11/06/19, -0.134, -0.071, -0.134, -0.086
11/05/19, -0.180, -0.127, -0.180, -0.134
11/03/19, -0.180, -0.180, -0.180, -0.180
11/01/19, -0.139, -0.139, -0.183, -0.180
10/31/19, -0.120, -0.120, -0.144, -0.139
10/30/19, -0.110, -0.110, -0.128, -0.120
10/29/19, -0.131, -0.107, -0.131, -0.110
10/28/19, -0.145, -0.126, -0.145, -0.131
10/25/19, -0.146, -0.139, -0.148, -0.145
10/24/19, -0.138, -0.131, -0.148, -0.146
10/23/19, -0.135, -0.130, -0.143, -0.138
10/21/19, -0.150, -0.127, -0.150, -0.135
10/18/19, -0.154, -0.139, -0.154, -0.150
10/17/19, -0.159, -0.142, -0.159, -0.154
10/16/19, -0.171, -0.151, -0.171, -0.159
10/15/19, -0.179, -0.166, -0.182, -0.171
10/13/19, -0.179, -0.179, -0.179, -0.179
10/11/19, -0.212, -0.178, -0.212, -0.179
10/10/19, -0.205, -0.192, -0.213, -0.212
10/09/19, -0.201, -0.199, -0.215, -0.205
10/08/19, -0.226, -0.200, -0.226, -0.201
10/07/19, -0.211, -0.203, -0.226, -0.226
10/04/19, -0.190, -0.190, -0.218, -0.211
10/03/19, -0.166, -0.166, -0.192, -0.190
10/02/19, -0.150, -0.131, -0.168, -0.166
10/01/19, -0.221, -0.139, -0.221, -0.150
09/30/19, -0.234, -0.213, -0.234, -0.221
09/27/19, -0.247, -0.233, -0.252, -0.234
09/26/19, -0.257, -0.233, -0.257, -0.247
09/25/19, -0.238, -0.238, -0.263, -0.257
09/24/19, -0.218, -0.218, -0.241, -0.238
09/22/19, -0.218, -0.218, -0.218, -0.218
09/20/19, -0.225, -0.200, -0.227, -0.218
09/19/19, -0.182, -0.179, -0.227, -0.225
09/18/19, -0.151, -0.146, -0.186, -0.182
09/17/19, -0.155, -0.148, -0.166, -0.151
09/15/19, -0.155, -0.155, -0.155, -0.155
09/13/19, -0.210, -0.151, -0.210, -0.155
09/12/19, -0.206, -0.191, -0.213, -0.210
09/11/19, -0.225, -0.194, -0.225, -0.206
09/10/19, -0.255, -0.218, -0.255, -0.225
09/09/19, -0.245, -0.243, -0.261, -0.255
09/06/19, -0.271, -0.234, -0.271, -0.245
09/05/19, -0.284, -0.260, -0.284, -0.271
09/04/19, -0.275, -0.275, -0.287, -0.284
09/03/19, -0.263, -0.255, -0.281, -0.275
09/02/19, -0.277, -0.262, -0.277, -0.263
08/30/19, -0.284, -0.270, -0.284, -0.277
08/29/19, -0.271, -0.269, -0.289, -0.284
08/28/19, -0.266, -0.266, -0.284, -0.271
08/27/19, -0.275, -0.252, -0.275, -0.266
08/26/19, -0.235, -0.235, -0.285, -0.275
08/23/19, -0.240, -0.228, -0.240, -0.235
08/22/19, -0.240, -0.234, -0.245, -0.240
08/21/19, -0.235, -0.235, -0.248, -0.240
08/20/19, -0.230, -0.223, -0.239, -0.235
08/19/19, -0.236, -0.222, -0.236, -0.230
08/16/19, -0.237, -0.231, -0.251, -0.236
08/15/19, -0.219, -0.219, -0.241, -0.237
08/14/19, -0.234, -0.218, -0.234, -0.219
08/13/19, -0.219, -0.219, -0.235, -0.234
08/11/19, -0.219, -0.219, -0.219, -0.219
08/09/19, -0.190, -0.190, -0.220, -0.219
08/08/19, -0.196, -0.189, -0.202, -0.190
08/07/19, -0.181, -0.181, -0.200, -0.196
08/06/19, -0.195, -0.177, -0.211, -0.181
08/05/19, -0.165, -0.165, -0.195, -0.195
08/02/19, -0.131, -0.131, -0.171, -0.165
08/01/19, -0.154, -0.128, -0.158, -0.131
07/31/19, -0.151, -0.151, -0.160, -0.154
07/30/19, -0.146, -0.143, -0.156, -0.151
07/29/19, -0.150, -0.143, -0.150, -0.146
07/26/19, -0.150, -0.143, -0.152, -0.150
07/25/19, -0.147, -0.145, -0.152, -0.150
07/24/19, -0.146, -0.143, -0.152, -0.147
07/23/19, -0.134, -0.134, -0.147, -0.146
07/22/19, -0.136, -0.131, -0.138, -0.134
07/19/19, -0.135, -0.129, -0.141, -0.136
07/18/19, -0.125, -0.125, -0.136, -0.135
07/17/19, -0.120, -0.110, -0.126, -0.125
07/16/19, -0.114, -0.114, -0.129, -0.120
07/14/19, -0.114, -0.114, -0.114, -0.114
07/12/19, -0.140, -0.114, -0.140, -0.114
07/11/19, -0.125, -0.125, -0.144, -0.140
07/10/19, -0.139, -0.115, -0.139, -0.125
07/09/19, -0.149, -0.137, -0.149, -0.139
07/08/19, -0.163, -0.145, -0.163, -0.149
07/05/19, -0.155, -0.155, -0.166, -0.163
07/04/19, -0.157, -0.153, -0.158, -0.155
07/03/19, -0.143, -0.133, -0.158, -0.157
07/02/19, -0.145, -0.141, -0.151, -0.143
07/01/19, -0.162, -0.139, -0.162, -0.145
06/28/19, -0.141, -0.141, -0.164, -0.162
06/27/19, -0.146, -0.133, -0.146, -0.141
06/26/19, -0.151, -0.134, -0.152, -0.146
06/25/19, -0.151, -0.149, -0.162, -0.151
06/24/19, -0.168, -0.149, -0.168, -0.151
06/21/19, -0.165, -0.154, -0.190, -0.168
06/20/19, -0.135, -0.135, -0.170, -0.165
06/19/19, -0.129, -0.129, -0.148, -0.135
06/18/19, -0.126, -0.120, -0.131, -0.129
06/17/19, -0.124, -0.118, -0.127, -0.126
06/14/19, -0.110, -0.110, -0.127, -0.124
06/13/19, -0.111, -0.101, -0.126, -0.110
06/12/19, -0.111, -0.103, -0.114, -0.111
06/11/19, -0.120, -0.105, -0.120, -0.111
06/10/19, -0.115, -0.120, -0.128, -0.120
06/07/19, -0.121, -0.112, -0.130, -0.115
06/06/19, -0.126, -0.109, -0.126, -0.121
06/05/19, -0.101, -0.094, -0.127, -0.126
06/04/19, -0.092, -0.090, -0.102, -0.101
06/03/19, -0.097, -0.088, -0.098, -0.092
05/31/19, -0.081, -0.080, -0.099, -0.097
05/30/19, -0.093, -0.075, -0.093, -0.081
05/29/19, -0.071, -0.071, -0.096, -0.093
05/28/19, -0.066, -0.066, -0.076, -0.071
05/27/19, -0.069, -0.064, -0.072, -0.066
05/24/19, -0.060, -0.060, -0.072, -0.069
05/23/19, -0.050, -0.049, -0.061, -0.060
05/22/19, -0.044, -0.042, -0.055, -0.050
05/21/19, -0.047, -0.042, -0.050, -0.044
05/20/19, -0.055, -0.047, -0.055, -0.047
05/17/19, -0.060, -0.053, -0.061, -0.055
05/16/19, -0.051, -0.051, -0.065, -0.060
05/15/19, -0.051, -0.049, -0.055, -0.051
05/14/19, -0.046, -0.046, -0.055, -0.051
05/13/19, -0.045, -0.045, -0.056, -0.046
05/10/19, -0.046, -0.038, -0.049, -0.045
05/09/19, -0.051, -0.043, -0.056, -0.046
05/08/19, -0.050, -0.049, -0.058, -0.051
05/07/19, -0.047, -0.045, -0.062, -0.050
05/05/19, -0.047, -0.047, -0.047, -0.047
05/02/19, -0.047, -0.047, -0.047, -0.047
05/01/19, -0.047, -0.047, -0.047, -0.047
04/30/19, -0.047, -0.047, -0.047, -0.047
04/29/19, -0.047, -0.047, -0.047, -0.029
04/28/19, -0.047, -0.047, -0.047, -0.047
04/26/19, -0.030, -0.028, -0.048, -0.047
04/25/19, -0.038, -0.026, -0.045, -0.029
04/24/19, -0.032, -0.030, -0.041, -0.036
04/23/19, -0.027, -0.021, -0.033, -0.030
04/22/19, -0.039, -0.039, -0.039, -0.039
04/19/19, -0.030, -0.016, -0.037, -0.026
04/18/19, -0.013, -0.012, -0.029, -0.026
04/17/19, -0.021, -0.004, -0.025, -0.009
04/16/19, -0.027, -0.017, -0.036, -0.019
04/15/19, -0.035, -0.024, -0.037, -0.030
04/12/19, -0.051, -0.047, -0.058, -0.048
04/11/19, -0.051, -0.050, -0.062, -0.059
04/10/19, -0.051, -0.048, -0.058, -0.056
04/09/19, -0.040, -0.039, -0.049, -0.045
04/08/19, -0.036, -0.034, -0.047, -0.045
04/05/19, -0.038, -0.026, -0.039, -0.029
04/04/19, -0.050, -0.037, -0.050, -0.039
04/03/19, -0.060, -0.041, -0.061, -0.050
04/02/19, -0.070, -0.063, -0.079, -0.067
04/01/19, -0.090, -0.070, -0.090, -0.078
03/29/19, -0.085, -0.083, -0.097, -0.090
03/28/19, -0.072, -0.072, -0.096, -0.093
03/27/19, -0.068, -0.064, -0.072, -0.066
03/26/19, -0.083, -0.063, -0.083, -0.065
03/25/19, -0.085, -0.082, -0.092, -0.084
03/22/19, -0.059, -0.058, -0.075, -0.073
03/21/19, -0.047, -0.034, -0.049, -0.035
03/20/19, -0.047, -0.034, -0.049, -0.035
03/19/19, -0.035, -0.032, -0.047, -0.045
03/18/19, -0.033, -0.032, -0.040, -0.036
03/15/19, -0.038, -0.031, -0.043, -0.035
03/14/19, -0.041, -0.035, -0.044, -0.041
03/13/19, -0.033, -0.032, -0.047, -0.046
03/12/19, -0.032, -0.026, -0.036, -0.030
03/11/19, -0.028, -0.026, -0.037, -0.036
03/08/19, -0.030, -0.027, -0.038, -0.032
03/07/19, -0.004, -0.000, -0.012, -0.009
03/06/19, 0.007, 0.008, -0.009, -0.004
03/05/19, 0.002, 0.016, -0.003, 0.008
03/04/19, -0.008, 0.006, -0.008, 0.001
03/01/19, -0.006, -0.004, -0.018, -0.008
02/28/19, -0.018, -0.015, -0.029, -0.026
02/27/19, -0.031, -0.017, -0.031, -0.025
02/26/19, -0.031, -0.022, -0.034, -0.025
02/25/19, -0.037, -0.033, -0.038, -0.035
02/22/19, -0.036, -0.035, -0.051, -0.040
02/21/19, -0.037, -0.035, -0.044, -0.040
02/20/19, -0.036, -0.031, -0.041, -0.036
02/19/19, -0.016, -0.011, -0.034, -0.030
02/18/19, -0.017, -0.016, -0.027, -0.020
02/15/19, -0.024, -0.014, -0.024, -0.021
02/14/19, -0.008, -0.007, -0.018, -0.011
02/13/19, -0.004, 0.009, -0.007, -0.006
02/12/19, -0.029, -0.009, -0.030, -0.010
02/09/19, -0.016, -0.015, -0.036, -0.028
02/08/19, -0.016, -0.015, -0.036, -0.028
02/07/19, -0.010, -0.001, -0.013, -0.008
02/06/19, -0.011, -0.011, -0.020, -0.016
02/05/19, -0.009, -0.006, -0.017, -0.009
02/04/19, -0.008, -0.008, -0.017, -0.011
02/01/19, -0.001, -0.000, -0.022, -0.020
01/31/19, 0.003, 0.006, -0.006, 0.003
01/30/19, 0.008, 0.008, 0.001, 0.004
01/29/19, -0.002, 0.006, -0.004, 0.004
01/28/19, 0.001, 0.002, -0.004, -0.000
01/25/19, 0.007, 0.008, -0.002, 0.000
01/24/19, 0.011, 0.012, 0.005, 0.010
01/23/19, 0.004, 0.011, -0.000, 0.005
01/22/19, 0.009, 0.009, -0.004, 0.001
01/21/19, 0.016, 0.018, 0.004, 0.005
01/18/19, 0.014, 0.021, 0.011, 0.014
01/17/19, 0.010, 0.014, 0.003, 0.011
01/16/19, 0.018, 0.019, 0.004, 0.008
01/15/19, 0.015, 0.022, 0.011, 0.014
01/12/19, 0.026, 0.026, 0.013, 0.014
01/11/19, 0.026, 0.026, 0.013, 0.014
01/10/19, 0.035, 0.036, 0.019, 0.026
01/09/19, 0.023, 0.047, 0.021, 0.031
01/08/19, 0.006, 0.013, -0.003, -0.002
01/07/19, -0.013, -0.008, -0.018, -0.015
01/04/19, -0.036, -0.029, -0.045, -0.033
01/01/19, -0.000, -0.000, -0.000, -0.000
12/29/18, 0.017, 0.020, -0.006, -0.000
12/28/18, 0.017, 0.020, -0.006, -0.000
12/27/18, 0.037, 0.039, 0.018, 0.024
12/26/18, 0.027, 0.027, 0.027, 0.027
12/22/18, 0.037, 0.053, 0.036, 0.040
12/21/18, 0.037, 0.053, 0.036, 0.040
12/20/18, 0.024, 0.044, 0.023, 0.030
12/19/18, 0.035, 0.056, 0.014, 0.034
12/18/18, 0.036, 0.037, 0.022, 0.029
12/17/18, 0.033, 0.037, 0.027, 0.036
12/14/18, 0.054, 0.054, 0.028, 0.035
12/13/18, 0.061, 0.068, 0.053, 0.054
12/12/18, 0.053, 0.059, 0.050, 0.057
12/11/18, 0.045, 0.051, 0.041, 0.046
12/10/18, 0.050, 0.053, 0.039, 0.041
12/07/18, 0.066, 0.068, 0.050, 0.063
12/06/18, 0.071, 0.073, 0.043, 0.051
12/05/18, 0.062, 0.075, 0.053, 0.070
12/04/18, 0.082, 0.083, 0.068, 0.070
12/03/18, 0.090, 0.091, 0.082, 0.083
11/30/18, 0.087, 0.093, 0.083, 0.091
11/29/18, 0.098, 0.100, 0.078, 0.082
11/28/18, 0.089, 0.101, 0.085, 0.101
11/27/18, 0.090, 0.093, 0.086, 0.091
11/26/18, 0.090, 0.092, 0.084, 0.091
11/23/18, 0.091, 0.099, 0.089, 0.096
11/22/18, 0.091, 0.099, 0.089, 0.096
11/21/18, 0.107, 0.111, 0.090, 0.095
11/20/18, 0.092, 0.106, 0.092, 0.103
11/19/18, 0.104, 0.106, 0.092, 0.095
11/16/18, 0.107, 0.108, 0.102, 0.107
11/15/18, 0.110, 0.116, 0.106, 0.108
11/14/18, 0.113, 0.116, 0.106, 0.109
11/13/18, 0.116, 0.121, 0.109, 0.116
